user_id,book_id,is_read,rating,is_reviewed
6648,95538,1,4,0
6611,38711,0,0,0
6655,4509,1,1,0
6477,210951,1,5,0
6635,21193,1,5,0
6585,4368,0,0,0
6545,36248,0,0,0
6630,623555,1,4,0
6551,162082,0,0,0
6621,40733,0,0,0
6584,621945,1,3,1
6551,619783,0,0,0
6545,5710,1,4,1
6635,412,1,0,0
6477,248675,1,4,0
6545,7341,1,5,0
6595,212904,1,4,1
6509,6865,0,0,0
6521,13705,1,5,0
6548,21202,0,0,0
6559,195327,1,4,0
6600,1605,1,3,1
6658,14848,1,3,0
6550,107549,1,4,0
6549,619386,1,3,0
6592,5424,0,0,0
6487,72952,1,5,0
6604,52747,0,0,0
6639,71308,0,0,0
6660,624518,0,0,0
6572,159002,1,4,0
6639,623803,0,0,0
6597,38766,1,0,0
6545,604421,1,3,1
6558,14696,0,0,0
6578,14804,1,3,0
6512,19017,0,0,0
6528,41007,0,0,0
6646,431663,0,0,0
6646,179281,0,0,0
6629,950,1,3,0
6576,21570,0,0,0
6545,11068,1,4,1
6606,127885,0,0,0
6566,943,1,5,0
6641,25452,1,4,0
6630,60396,1,3,0
6597,105268,0,0,0
6584,85547,1,3,1
6551,407377,0,0,0
6551,316313,0,0,0
6508,8425,0,0,0
6648,9853,1,4,0
6646,2713,1,5,1
6629,12871,0,0,0
6653,624433,0,0,0
6646,18432,0,0,0
6575,7047,1,0,0
6611,8879,0,0,0
6599,605303,1,4,0
6597,10526,1,0,0
6545,11369,0,0,0
6551,317465,0,0,0
6639,38182,0,0,0
6630,240114,1,4,0
6551,138233,0,0,0
6646,113056,0,0,0
6590,2049,0,0,0
6634,8440,1,2,0
6551,251631,1,5,1
6621,49,1,1,0
6545,37379,0,0,0
6510,91510,1,4,0
6551,316799,1,5,1
6556,19692,1,1,1
6630,150188,1,4,0
6551,64560,0,0,0
6551,95764,0,0,0
6640,17568,0,0,0
6543,350876,1,5,1
6600,495720,0,0,0
6655,17274,1,4,0
6653,93279,0,0,0
6488,13412,0,0,0
6489,176,0,0,0
6512,241870,1,3,0
6551,491081,0,0,0
6504,7371,1,5,0
6550,619580,1,3,0
6647,392461,1,3,0
6490,1387,1,5,0
6567,13510,0,0,0
6591,19885,1,4,0
6493,7242,1,4,0
6630,524,1,4,0
6646,104946,0,0,0
6551,521437,0,0,0
6479,21162,1,4,0
6656,7483,0,0,0
6630,114320,1,4,0
6508,24195,1,5,0
6625,32613,1,3,0
6545,1527,0,0,0
6507,13406,1,3,0
6551,203489,0,0,0
6600,622591,1,4,0
6621,791,1,3,0
6539,7088,1,5,0
6536,297910,1,4,1
6653,112702,0,0,0
6536,2564,1,3,1
6483,14507,0,0,0
6551,316180,0,0,0
6558,1202,0,0,0
6535,617864,1,5,1
6532,214289,0,0,0
6639,21451,0,0,0
6640,128340,1,5,0
6545,11490,1,4,1
6646,115878,1,4,0
6603,119360,0,0,0
6595,1121,1,3,1
6560,7998,0,0,0
6543,618426,1,1,1
6559,6179,0,0,0
6551,575838,0,0,0
6545,619181,1,3,1
6576,668,1,0,0
6551,201015,1,5,0
6577,8855,0,0,0
6623,137293,0,0,0
6490,193223,0,0,0
6606,5195,0,0,0
6606,190710,0,0,0
6577,423,1,4,0
6502,561240,1,2,0
6577,19519,0,0,0
6528,59199,0,0,0
6604,1506,0,0,0
6560,1604,1,4,0
6646,123582,1,5,0
6567,2126,1,4,0
6545,9720,1,1,1
6550,268775,1,4,0
6512,7325,1,4,0
6545,11697,1,3,1
6551,9823,0,0,0
6550,619471,0,0,0
6496,39242,1,4,0
6646,10978,0,0,0
6478,52819,1,3,0
6620,14848,1,2,0
6551,4275,1,5,0
6597,63009,0,0,0
6497,433027,1,2,0
6487,180797,1,5,0
6479,42898,0,0,0
6551,506631,0,0,0
6645,6704,1,4,0
6545,44766,1,3,1
6560,15540,0,0,0
6548,345083,0,0,0
6584,1116,1,5,1
6543,18549,1,1,1
6551,381153,1,5,1
6476,615981,1,4,0
6496,1005,0,0,0
6510,29201,1,4,0
6488,553,1,4,0
6629,8693,0,0,0
6634,7088,0,0,0
6483,239938,0,0,0
6551,170515,0,0,0
6551,577972,0,0,0
6582,563794,0,0,0
6545,95705,1,1,1
6574,44806,0,0,0
6527,20583,1,4,1
6632,25443,0,0,0
6543,618333,1,5,0
6492,285591,0,0,0
6492,205457,0,0,0
6551,11074,0,0,0
6482,17422,1,5,0
6511,617037,1,5,0
6525,49411,0,0,0
6614,96570,0,0,0
6545,152685,0,0,0
6532,150118,0,0,0
6551,620538,1,5,1
6571,94526,1,5,0
6496,76041,0,0,0
6639,623701,0,0,0
6551,9774,0,0,0
6630,22089,0,0,0
6599,114434,1,4,0
6550,15396,0,0,0
6551,282915,0,0,0
6551,315073,0,0,0
6629,445571,1,2,0
6497,53074,1,3,0
6577,7246,0,0,0
6584,386080,1,3,1
6641,18049,1,4,0
6551,314571,0,0,0
6575,74058,1,5,0
6570,461,1,2,0
6543,618336,1,4,0
6611,68866,0,0,0
6598,12466,1,5,0
6551,203225,0,0,0
6654,16144,1,3,0
6502,66862,1,0,0
6605,39344,1,2,0
6551,620722,0,0,0
6551,198433,0,0,0
6545,140625,0,0,0
6577,214550,0,0,0
6653,89604,0,0,0
6534,858,1,4,0
6518,7238,0,0,0
6577,376342,0,0,0
6656,242542,1,4,1
6536,312678,0,0,0
6560,1009,0,0,0
6584,16933,1,3,0
6545,27421,0,0,0
6584,13347,1,4,1
6646,124292,0,0,0
6629,24948,1,3,0
6561,15417,0,0,0
6549,192919,1,3,1
6630,1041,1,5,0
6612,24046,1,2,0
6600,423485,1,5,1
6644,1602,1,4,0
6504,14960,1,3,0
6494,38707,0,0,0
6647,88543,0,0,0
6508,7898,1,5,0
6545,379326,1,3,1
6609,8623,0,0,0
6529,74872,1,5,0
6582,10505,0,0,0
6532,131588,1,0,0
6551,345367,1,5,1
6496,1070,1,4,0
6621,280210,1,5,0
6619,8172,0,0,0
6620,1260,1,3,0
6662,145948,1,5,0
6646,399659,0,0,0
6545,619144,1,3,1
6550,619532,1,4,0
6515,7173,1,5,0
6559,86187,1,3,0
6589,373454,0,0,0
6508,154015,1,5,0
6564,962,0,0,0
6493,1012,0,0,0
6545,357185,0,0,0
6605,39356,1,3,0
6606,329159,0,0,0
6550,230667,1,3,0
6551,160178,1,5,1
6551,198796,1,5,1
6653,5156,0,0,0
6591,622263,1,4,0
6551,203561,0,0,0
6605,39379,1,4,0
6496,5100,0,0,0
6638,23815,1,4,0
6515,17543,1,4,0
6532,207278,0,0,0
6584,1251,1,4,1
6585,5598,0,0,0
6639,22055,0,0,0
6601,34855,1,5,0
6623,550620,1,4,0
6550,57913,1,5,0
6551,172663,0,0,0
6646,11560,0,0,0
6614,13189,0,0,0
6545,23026,1,4,1
6551,195071,0,0,0
6618,17629,0,0,0
6653,128229,0,0,0
6539,20887,1,4,0
6585,13562,0,0,0
6606,443563,1,5,0
6501,498754,0,0,0
6512,617063,0,0,0
6552,65402,1,4,0
6550,46764,1,4,0
6508,265698,0,0,0
6646,45273,0,0,0
6656,111362,1,2,1
6517,1473,1,5,0
6592,6353,0,0,0
6546,2777,1,4,0
6625,853,1,3,0
6646,399657,1,4,0
6647,571648,1,5,0
6523,670,1,5,0
6551,620203,0,0,0
6550,566892,0,0,0
6584,57757,1,3,1
6544,7973,1,5,0
6637,166781,1,3,0
6507,17587,1,4,0
6480,10232,1,4,0
6598,161955,0,0,0
6492,616491,0,0,0
6611,71439,0,0,0
6606,21796,1,5,0
6490,6421,0,0,0
6611,25640,0,0,0
6550,269041,1,4,0
6495,18079,0,0,0
6492,17548,0,0,0
6577,57340,0,0,0
6551,112984,0,0,0
6611,14725,0,0,0
6522,617282,0,0,0
6609,2262,0,0,0
6499,17532,0,0,0
6568,621268,0,0,0
6573,86392,1,4,0
6584,621790,1,3,1
6487,70428,1,4,0
6599,261665,1,3,0
6476,616003,0,0,0
6551,10670,0,0,0
6614,40440,0,0,0
6500,21914,1,4,0
6646,6252,1,5,1
6635,8742,1,3,0
6500,18234,1,4,0
6593,37174,0,0,0
6523,247007,0,0,0
6584,279705,1,3,1
6545,618829,1,2,1
6551,11810,1,5,1
6606,68647,1,3,0
6604,996,1,5,0
6551,8619,1,5,1
6551,379804,0,0,0
6607,85851,1,5,0
6560,55113,0,0,0
6559,11078,1,5,0
6639,388634,0,0,0
6584,621718,1,3,1
6584,6727,1,3,1
6475,38462,0,0,0
6618,7110,0,0,0
6563,1402,1,3,1
6630,150247,1,3,0
6551,4855,0,0,0
6653,29255,1,0,0
6641,623880,1,4,0
6586,456268,1,2,0
6545,618983,1,1,1
6560,86538,0,0,0
6614,22594,1,4,0
6503,616840,0,0,0
6551,2262,0,0,0
6496,55897,0,0,0
6523,22367,0,0,0
6646,274827,0,0,0
6646,95661,1,5,0
6503,14061,0,0,0
6652,1188,0,0,0
6549,758,1,5,0
6480,1193,1,4,0
6529,617576,0,0,0
6620,376568,0,0,0
6551,620541,1,4,1
6560,15170,0,0,0
6597,20712,0,0,0
6656,6791,0,0,0
6632,1584,1,5,0
6551,12346,1,5,1
6616,14702,1,3,0
6480,1203,1,4,0
6653,525232,0,0,0
6491,7387,1,4,0
6581,209803,1,0,0
6492,616471,0,0,0
6639,44948,0,0,0
6518,339780,0,0,0
6568,621271,0,0,0
6498,185035,0,0,0
6653,213885,0,0,0
6560,6700,1,4,1
6546,50819,0,0,0
6630,165834,1,5,0
6551,203712,0,0,0
6601,21402,0,0,0
6650,14318,1,4,0
6636,707,1,4,0
6587,1402,0,0,0
6597,15324,0,0,0
6551,23644,0,0,0
6513,406,0,0,0
6577,858,1,3,0
6545,194838,0,0,0
6536,618048,1,3,0
6492,41146,0,0,0
6649,450150,0,0,0
6592,5465,1,5,0
6560,257,0,0,0
6575,6459,0,0,0
6656,7299,1,5,0
6507,786,0,0,0
6506,34150,1,0,0
6550,122446,1,2,0
6648,10569,1,0,0
6482,13470,1,4,0
6614,91311,1,5,0
6638,14864,1,5,0
6662,384,1,5,0
6577,58457,1,5,0
6639,201807,0,0,0
6503,431073,1,4,0
6509,68085,0,0,0
6545,1070,1,5,0
6655,12969,1,2,0
6551,10868,0,0,0
6559,74670,0,0,0
6480,14871,1,0,0
6483,616159,0,0,0
6630,150228,1,3,0
6551,521587,0,0,0
6492,615,0,0,0
6639,6716,0,0,0
6551,403519,0,0,0
6522,34544,0,0,0
6606,25962,0,0,0
6622,14716,0,0,0
6649,624266,0,0,0
6566,49,1,5,0
6644,129582,1,2,0
6584,622126,1,4,1
6527,27533,1,5,1
6559,21984,1,4,0
6480,19536,1,4,0
6551,125098,1,5,0
6529,84919,1,3,0
6641,320491,1,4,0
6647,158108,1,4,0
6606,7518,1,5,1
6543,50469,1,1,1
6551,9449,0,0,0
6614,623027,0,0,0
6572,129726,0,0,0
6559,285722,1,3,0
6614,98819,0,0,0
6541,618207,1,5,0
6545,96246,1,3,1
6521,17025,1,5,0
6536,10138,1,3,0
6560,225948,0,0,0
6584,17185,1,4,1
6551,227747,0,0,0
6483,16241,1,4,1
6620,79525,1,5,0
6653,27149,0,0,0
6620,75346,1,4,0
6545,97518,0,0,0
6545,259101,1,3,1
6512,114312,1,3,0
6637,378708,0,0,0
6512,20390,1,5,1
6619,13325,1,4,1
6582,204166,1,3,0
6524,145209,1,5,0
6536,19298,1,3,0
6492,24052,0,0,0
6628,1000,1,5,0
6568,16565,0,0,0
6480,167899,0,0,0
6551,10830,0,0,0
6595,59670,1,0,0
6625,59165,1,2,0
6536,618075,0,0,0
6545,138504,1,2,1
6584,299023,1,4,1
6529,191065,0,0,0
6653,243875,0,0,0
6479,22415,0,0,0
6551,46081,0,0,0
6508,7359,1,5,0
6551,619991,0,0,0
6546,6355,0,0,0
6623,14540,1,5,0
6483,163759,1,3,1
6483,50127,1,4,0
6551,10449,0,0,0
6540,36255,0,0,0
6536,26928,1,4,0
6629,1086,0,0,0
6577,8801,0,0,0
6480,7996,0,0,0
6653,284407,1,4,0
6546,619269,1,4,0
6639,16318,0,0,0
6625,7391,1,3,0
6593,21926,1,5,0
6551,204062,0,0,0
6480,634,1,4,0
6488,349409,1,2,0
6653,357559,0,0,0
6639,19423,0,0,0
6639,66916,0,0,0
6634,19785,1,3,0
6582,112177,0,0,0
6524,114808,0,0,0
6484,450699,1,5,0
6608,20092,0,0,0
6551,194713,0,0,0
6499,17614,1,5,0
6646,89285,0,0,0
6546,3547,0,0,0
6647,86078,1,5,0
6584,12296,1,4,1
6584,62812,1,4,1
6559,6166,1,5,0
6498,23715,1,4,0
6480,13312,0,0,0
6628,623441,1,5,0
6487,236862,1,4,0
6543,603704,1,4,1
6639,27866,0,0,0
6630,39042,1,5,1
6626,6989,1,5,0
6555,13230,1,3,0
6513,453,0,0,0
6517,1008,1,4,0
6637,623639,0,0,0
6584,15139,0,0,0
6558,362930,0,0,0
6606,329614,1,4,0
6653,51428,0,0,0
6565,139810,1,5,0
6653,160608,0,0,0
6496,316,0,0,0
6492,149484,0,0,0
6629,1085,0,0,0
6551,163434,0,0,0
6605,1387,1,2,0
6582,11796,1,5,1
6568,856,1,5,0
6646,42704,0,0,0
6543,39933,1,0,1
6589,13098,0,0,0
6554,7173,1,5,0
6551,23046,0,0,0
6508,30577,1,5,0
6652,1386,1,5,1
6524,414769,0,0,0
6480,2899,1,4,0
6487,69670,1,0,0
6549,619370,1,5,1
6653,51914,0,0,0
6482,1604,0,0,0
6480,17521,0,0,0
6550,619470,0,0,0
6549,19858,1,4,0
6576,21363,0,0,0
6536,29895,1,4,0
6611,149465,0,0,0
6541,50217,0,0,0
6594,613,1,4,0
6510,15479,1,5,0
6584,3054,0,0,0
6559,157831,1,4,0
6545,104623,0,0,0
6477,282778,1,5,0
6551,620866,1,5,0
6532,452034,0,0,0
6551,9479,0,0,0
6503,75482,1,4,0
6551,115774,0,0,0
6602,938,1,5,0
6551,403139,0,0,0
6489,116210,1,4,0
6630,15355,1,3,0
6551,547440,0,0,0
6595,205162,1,3,0
6642,28618,1,5,0
6479,1123,0,0,0
6551,316079,0,0,0
6623,71893,0,0,0
6550,13646,0,0,0
6600,97625,1,5,0
6597,102875,1,0,0
6524,17795,0,0,0
6547,309091,1,0,0
6506,15759,1,0,0
6653,624463,1,4,0
6519,849,1,4,0
6536,5686,1,3,1
6584,621689,1,3,1
6606,7374,1,5,0
6653,5380,0,0,0
6551,138813,0,0,0
6548,786,1,4,0
6508,1611,0,0,0
6534,164730,1,4,0
6510,1604,1,4,0
6502,471283,1,4,0
6545,232817,1,3,1
6543,53217,1,3,0
6476,615974,1,3,0
6614,53961,0,0,0
6492,17710,0,0,0
6584,31765,1,3,1
6620,82265,1,3,0
6508,54696,1,4,0
6552,16724,1,5,0
6545,197558,0,0,0
6496,142200,0,0,0
6570,16467,0,0,0
6614,167948,0,0,0
6531,77644,1,4,0
6550,22272,1,4,0
6584,74504,1,3,1
6551,109443,1,5,1
6545,86832,0,0,0
6551,194126,0,0,0
6545,27178,0,0,0
6480,65038,0,0,0
6620,485330,1,3,0
6568,621258,0,0,0
6545,619246,1,5,1
6653,33919,0,0,0
6653,624386,0,0,0
6512,19455,1,2,1
6567,1594,1,4,0
6560,13472,1,4,0
6545,1526,1,5,0
6501,24417,0,0,0
6551,124599,0,0,0
6551,461227,0,0,0
6621,118794,1,4,0
6606,50997,1,5,1
6638,99660,1,5,0
6606,59918,1,5,0
6516,61585,1,3,0
6646,624116,1,4,0
6614,7457,0,0,0
6507,17105,1,4,0
6614,232,0,0,0
6527,5016,1,3,1
6493,7351,0,0,0
6646,29572,0,0,0
6630,300209,1,4,0
6601,27655,0,0,0
6551,315109,0,0,0
6613,21929,1,5,1
6573,456224,0,0,0
6584,621608,0,0,0
6545,618956,1,4,1
6483,670,1,4,0
6653,6033,1,4,0
6501,50064,0,0,0
6574,621374,1,0,0
6509,598,0,0,0
6564,22023,1,5,1
6496,50743,0,0,0
6551,9329,0,0,0
6492,98033,0,0,0
6483,236487,1,4,0
6600,8673,0,0,0
6496,222143,1,2,0
6551,5731,0,0,0
6545,29739,1,4,1
6496,48041,0,0,0
6637,254396,0,0,0
6492,88599,0,0,0
6545,38541,0,0,0
6619,93945,0,0,0
6480,1029,1,3,0
6614,1217,1,4,0
6551,138239,0,0,0
6512,305264,1,4,1
6542,17543,1,4,1
6548,46582,1,3,0
6478,7398,1,2,0
6551,297424,0,0,0
6595,18079,0,0,0
6551,138401,0,0,0
6560,55053,1,4,0
6595,35687,0,0,0
6550,22274,1,5,0
6487,66,1,1,0
6639,124431,0,0,0
6629,152742,1,3,0
6606,407572,0,0,0
6487,18264,1,4,0
6577,19723,0,0,0
6551,619793,1,4,1
6551,619664,0,0,0
6646,97644,0,0,0
6488,8424,0,0,0
6551,9835,0,0,0
6496,409188,1,3,0
6576,6830,1,0,0
6497,12670,1,4,0
6625,51617,0,0,0
6551,620570,0,0,0
6605,622645,1,2,0
6496,616741,0,0,0
6584,621797,1,2,1
6576,621464,0,0,0
6653,395443,0,0,0
6526,821,0,0,0
6650,36922,0,0,0
6551,458044,1,5,1
6486,68867,1,4,0
6646,11872,0,0,0
6582,10316,1,4,0
6535,617871,1,5,1
6520,17799,0,0,0
6653,204419,0,0,0
6496,7238,1,5,0
6640,32848,1,0,0
6551,521068,0,0,0
6611,7658,0,0,0
6512,237908,1,5,0
6494,19890,0,0,0
6594,143548,1,5,0
6496,79298,0,0,0
6479,998,0,0,0
6579,621498,0,0,0
6551,30518,0,0,0
6532,378323,0,0,0
6637,72214,1,3,0
6534,72311,1,4,0
6598,79878,0,0,0
6500,14832,1,4,0
6598,138893,0,0,0
6551,620840,0,0,0
6609,96215,0,0,0
6630,25262,1,3,0
6529,28963,1,0,0
6503,370766,0,0,0
6545,619140,1,3,1
6622,44974,0,0,0
6605,684,1,5,0
6497,995,1,3,0
6536,273586,1,4,0
6480,442040,1,0,0
6545,9079,0,0,0
6577,82445,0,0,0
6551,620688,0,0,0
6545,169708,1,4,1
6604,16269,1,5,0
6551,198204,0,0,0
6608,941,1,5,0
6628,75981,0,0,0
6530,77804,1,4,0
6501,75683,0,0,0
6487,29943,1,5,0
6545,526170,1,3,1
6503,42703,1,4,0
6551,326084,0,0,0
6606,281754,1,5,0
6477,210953,1,5,0
6635,50723,0,0,0
6561,51451,0,0,0
6614,994,1,4,0
6639,192777,0,0,0
6551,315698,0,0,0
6560,85242,1,4,0
6492,118363,0,0,0
6551,547615,0,0,0
6662,15359,1,5,0
6611,76620,0,0,0
6584,621748,1,3,1
6614,174939,1,0,0
6625,46955,1,2,0
6639,45350,1,4,0
6656,5982,0,0,0
6617,365427,1,3,1
6521,1019,0,0,0
6595,69619,0,0,0
6545,23107,0,0,0
6514,13046,1,2,0
6601,21489,1,3,0
6629,434362,0,0,0
6483,88353,0,0,0
6646,218203,0,0,0
6560,55692,1,4,0
6496,7099,0,0,0
6506,16318,1,3,0
6488,8043,1,2,0
6540,38610,1,3,0
6560,53977,1,4,0
6584,14871,1,4,1
6496,238129,0,0,0
6617,623148,1,3,0
6628,7943,1,2,0
6609,15806,0,0,0
6653,457462,0,0,0
6570,524823,1,3,1
6512,99979,1,5,0
6656,162369,1,3,1
6551,138439,0,0,0
6539,8426,0,0,0
6621,21048,0,0,0
6551,402469,0,0,0
6479,123522,1,3,0
6545,462300,1,1,1
6483,77290,1,5,0
6592,19955,1,4,0
6512,7318,1,5,0
6532,59946,0,0,0
6604,13008,1,5,0
6594,32532,1,2,0
6551,271995,0,0,0
6556,104033,1,5,1
6494,7993,0,0,0
6577,14823,0,0,0
6551,5918,1,5,1
6612,7971,1,2,0
6577,1528,1,5,0
6543,14917,1,2,0
6584,68424,1,3,1
6591,8217,1,4,0
6577,1029,0,0,0
6603,7476,1,5,0
6538,618166,0,0,0
6584,192250,1,4,1
6568,621282,0,0,0
6646,624020,0,0,0
6589,350498,0,0,0
6536,618039,1,3,0
6502,68569,0,0,0
6559,2953,1,4,0
6616,51791,0,0,0
6512,704,1,4,0
6611,48074,0,0,0
6560,141764,1,5,0
6650,15837,0,0,0
6475,944,0,0,0
6584,1600,1,4,1
6584,622002,1,3,1
6587,113070,0,0,0
6616,6810,0,0,0
6551,12569,0,0,0
6492,88550,0,0,0
6491,17653,1,5,0
6598,194822,0,0,0
6509,63977,0,0,0
6597,621,0,0,0
6492,84996,1,5,1
6641,623881,1,4,0
6551,43847,0,0,0
6582,65045,0,0,0
6646,17628,0,0,0
6487,238609,1,2,0
6551,620714,0,0,0
6605,5053,0,0,0
6549,24970,1,5,0
6551,7482,0,0,0
6653,213720,0,0,0
6496,51079,0,0,0
6551,218510,0,0,0
6551,198514,0,0,0
6546,274378,0,0,0
6577,36607,0,0,0
6551,180824,0,0,0
6545,491107,1,1,1
6519,698,0,0,0
6584,621692,1,4,1
6521,12924,1,5,0
6595,101584,1,4,1
6606,284548,1,5,1
6637,623657,1,4,0
6510,22834,0,0,0
6550,46760,1,4,0
6496,6328,1,4,0
6545,313974,1,2,1
6489,21016,1,5,0
6606,61938,0,0,0
6499,50126,1,4,0
6551,218649,0,0,0
6625,39332,0,0,0
6584,176412,1,3,1
6601,5134,0,0,0
6551,23782,1,5,1
6551,521428,0,0,0
6588,560194,1,1,0
6545,12049,1,2,0
6532,412713,0,0,0
6545,92075,1,3,1
6630,761,1,3,0
6505,68879,1,4,1
6560,621223,0,0,0
6550,38374,1,2,0
6512,453,1,2,1
6637,338,1,4,0
6577,39918,0,0,0
6584,621971,1,4,1
6549,16298,1,5,1
6527,617514,1,4,0
6532,617697,0,0,0
6646,604791,0,0,0
6545,12130,1,4,1
6545,15818,0,0,0
6597,22008,1,0,0
6534,83468,1,3,0
6551,163449,0,0,0
6551,272001,0,0,0
6576,2822,0,0,0
6550,443842,1,3,0
6496,583455,1,4,0
6566,48730,1,5,0
6635,25416,1,4,0
6545,2947,0,0,0
6556,15509,1,5,0
6612,31164,1,5,0
6551,619873,0,0,0
6639,40862,0,0,0
6498,60738,0,0,0
6639,1594,0,0,0
6609,2196,1,0,0
6545,5921,1,5,1
6521,146289,0,0,0
6637,154753,0,0,0
6646,113039,0,0,0
6527,101589,1,4,1
6546,1571,0,0,0
6646,71452,0,0,0
6545,618912,1,1,1
6604,13176,1,5,0
6546,6900,0,0,0
6551,620477,0,0,0
6514,53484,0,0,0
6551,45108,0,0,0
6621,837,1,5,0
6608,51753,0,0,0
6487,177798,1,2,0
6836,630577,1,0,0
6847,18122,0,0,0
6689,45025,1,4,0
6839,246413,1,0,0
6870,34719,1,0,0
6839,155813,1,3,0
6853,17525,1,3,0
6847,29097,0,0,0
6797,214413,1,4,0
6773,1594,0,0,0
6709,39312,1,2,0
6749,468,0,0,0
6757,206839,0,0,0
6681,6630,1,4,0
6690,1211,0,0,0
6861,355849,0,0,0
6662,21267,0,0,0
6663,12438,0,0,0
6804,12721,1,4,0
6813,7435,0,0,0
6806,356087,0,0,0
6666,19893,1,4,0
6847,537499,0,0,0
6688,7049,0,0,0
6745,20624,0,0,0
6678,230246,0,0,0
6861,355888,0,0,0
6875,1561,0,0,0
6869,27760,0,0,0
6715,821,0,0,0
6847,14785,1,4,0
6855,23883,1,2,0
6681,1827,0,0,0
6728,17322,1,4,1
6678,149392,0,0,0
6712,18131,1,3,0
6816,7394,1,5,0
6678,322143,0,0,0
6878,21306,0,0,0
6680,112502,1,5,0
6689,38052,1,4,0
6863,139855,1,5,0
6740,7329,0,0,0
6718,217942,0,0,0
6706,334647,0,0,0
6847,631129,0,0,0
6777,119537,1,5,0
6834,1044,0,0,0
6673,13363,0,0,0
6857,27677,1,3,0
6725,7396,1,0,0
6678,27387,1,4,0
6724,179014,0,0,0
6817,87557,1,4,0
6781,92589,1,4,0
6739,53522,1,5,0
6873,4085,1,4,0
6829,12882,1,2,0
6880,68513,1,2,0
6662,5343,0,0,0
6855,331123,1,0,0
6800,7577,1,4,0
6720,27911,1,2,0
6850,161499,0,0,0
6727,82726,0,0,0
6845,48580,1,5,0
6796,235056,1,5,1
6758,101704,0,0,0
6711,737,0,0,0
6855,27757,0,0,0
6662,60460,1,4,1
6718,3957,1,4,0
6806,629908,0,0,0
6678,50319,0,0,0
6685,17656,1,4,0
6720,18287,0,0,0
6773,39028,1,5,0
6808,437547,1,4,1
6882,460,1,4,0
6720,543878,0,0,0
6720,35871,0,0,0
6805,6965,1,4,1
6671,998,1,3,0
6813,13364,0,0,0
6857,63057,1,4,1
6882,97592,0,0,0
6779,42041,0,0,0
6858,111772,0,0,0
6806,442440,0,0,0
6717,8580,1,0,0
6770,132175,1,4,1
6791,57891,1,3,0
6678,7143,0,0,0
6689,48366,1,3,0
6869,299161,1,4,1
6869,632333,1,5,0
6847,16645,0,0,0
6783,7341,1,4,0
6716,20064,0,0,0
6821,561,1,0,0
6777,158241,1,4,0
6861,23138,0,0,0
6851,18880,1,4,0
6806,48203,0,0,0
6796,163060,1,4,1
6757,62686,0,0,0
6738,7391,1,3,0
6678,53677,0,0,0
6873,94368,1,4,0
6863,338670,1,4,0
6847,146856,0,0,0
6878,7323,1,3,0
6863,21314,0,0,0
6782,51640,0,0,0
6829,19959,1,3,0
6806,530482,1,4,1
6806,3657,0,0,0
6710,22192,1,5,0
6747,627695,1,4,0
6857,5305,0,0,0
6851,22424,1,2,0
6734,627165,0,0,0
6867,129289,0,0,0
6804,1011,1,5,0
6855,235830,0,0,0
6739,627322,1,4,0
6845,7136,0,0,0
6718,4742,0,0,0
6678,152444,0,0,0
6736,19531,0,0,0
6769,370,0,0,0
6851,140268,0,0,0
6746,161545,0,0,0
6738,1359,1,5,0
6859,492325,0,0,0
6706,62808,0,0,0
6809,67447,1,2,0
6880,20492,1,5,0
6878,56237,1,5,0
6675,1386,1,4,0
6675,19865,0,0,0
6678,124216,0,0,0
6757,8570,0,0,0
6678,72105,0,0,0
6720,71,0,0,0
6872,49418,0,0,0
6675,90118,0,0,0
6777,75159,0,0,0
6804,671,1,5,0
6678,58865,1,3,0
6851,578,0,0,0
6863,336906,0,0,0
6747,91521,1,2,1
6662,7378,1,4,0
6881,6699,1,4,0
6851,7456,1,4,0
6678,277453,0,0,0
6847,67032,1,5,0
6718,6990,0,0,0
6678,625222,0,0,0
6743,522606,1,0,0
6808,192750,1,5,1
6844,221717,0,0,0
6702,646,0,0,0
6699,15538,0,0,0
6879,62411,0,0,0
6698,14660,0,0,0
6668,17288,1,3,0
6748,943,1,5,0
6770,39294,1,5,1
6697,6360,0,0,0
6694,40232,1,5,0
6857,631496,1,4,1
6860,153710,0,0,0
6716,61616,0,0,0
6869,349745,0,0,0
6812,8427,1,3,0
6806,5082,0,0,0
6775,143334,1,3,1
6706,773,1,4,0
6773,1041,0,0,0
6753,848,1,2,0
6715,6744,1,5,0
6783,858,1,4,0
6724,546267,0,0,0
6786,628832,0,0,0
6847,631095,0,0,0
6675,1450,1,0,0
6817,846,1,5,0
6818,157642,1,4,0
6785,19748,1,3,1
6678,44843,0,0,0
6788,1539,0,0,0
6689,233929,1,4,0
6813,13462,1,4,0
6773,172153,0,0,0
6865,255,1,3,0
6777,123513,0,0,0
6718,3951,0,0,0
6721,112342,0,0,0
6678,86549,0,0,0
6710,18880,1,4,0
6759,22796,1,2,0
6722,16788,1,3,0
6678,37408,0,0,0
6867,759,1,5,0
6662,5467,1,4,0
6844,6775,0,0,0
6727,669,0,0,0
6806,169985,0,0,0
6678,440921,0,0,0
6671,13322,1,3,0
6662,55420,0,0,0
6732,7368,1,4,0
6862,7981,0,0,0
6715,57478,0,0,0
6773,94873,0,0,0
6720,7120,0,0,0
6795,6748,0,0,0
6706,161322,0,0,0
6728,7251,1,4,1
6662,87474,1,3,0
6678,40556,1,5,0
6678,167421,0,0,0
6673,19535,1,5,1
6849,89218,0,0,0
